year_month,year,month,station_code,district,total_rain_mm,rainy_days,max_daily_rain_mm,source_file,day,rain_mm
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,8,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,9,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,10,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,11,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,12,3.6
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,13,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,14,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,15,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,16,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,17,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,18,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,19,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,20,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,21,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,22,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,23,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,24,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,25,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,26,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,27,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,28,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,29,0.0
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,30,0.3
2025-03,2025,3,381016,ศูนย์วิจัยพืชไร่ขอนแก่น อ.เมือง,44.7,5,28.8,1781766236csv.csv,31,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,1,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,2,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,3,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,4,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,5,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,6,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,7,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,8,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,9,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,10,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,11,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,12,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,13,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,14,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,15,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,16,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,17,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,18,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,19,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,20,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,21,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,22,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,23,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,24,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,25,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,26,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,27,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,28,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,29,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,30,0.0
2025-03,2025,3,381017,นิคมสร้างตนเองเขื่อนอุบลรัตน์ อ.อุบลรัตน์,0.0,0,0.0,1781766236csv.csv,31,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,1,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,2,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,3,8.9
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,4,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,5,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,6,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,7,9.5
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,8,
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,9,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,10,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,11,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,12,18.5
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,13,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,14,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,15,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,16,
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,17,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,18,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,19,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,20,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,21,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,22,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,23,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,24,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,25,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,26,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,27,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,28,0.0
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,29,34.8
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,30,3.4
2025-03,2025,3,381022,อำเภอโคกโพธิ์ชัย,75.1,5,34.8,1781766236csv.csv,31,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,1,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,2,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,3,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,4,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,5,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,6,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,7,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,8,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,9,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,10,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,11,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,12,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,13,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,14,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,15,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,16,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,17,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,18,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,19,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,20,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,21,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,22,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,23,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,24,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,25,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,26,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,27,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,28,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,29,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,30,0.0
2025-03,2025,3,381023,อำเภอซำสูง,0.0,0,0.0,1781766236csv.csv,31,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,1,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,2,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,3,
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,4,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,5,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,6,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,7,5.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,8,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,9,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,10,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,11,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,12,8.4
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,13,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,14,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,15,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,16,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,17,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,18,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,19,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,20,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,21,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,22,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,23,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,24,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,25,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,26,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,27,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,28,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,29,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,30,0.0
2025-03,2025,3,381024,อำเภอบ้านแฮด,13.4,2,8.4,1781766236csv.csv,31,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,1,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,2,2.7
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,3,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,4,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,5,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,6,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,7,1.5
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,8,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,9,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,10,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,11,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,12,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,13,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,14,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,15,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,16,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,17,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,18,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,19,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,20,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,21,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,22,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,23,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,24,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,25,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,26,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,27,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,28,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,29,0.0
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,30,15.7
2025-03,2025,3,381025,อำเภอหนองนาคำ,19.9,3,15.7,1781766236csv.csv,31,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,1,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,2,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,3,3.8
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,4,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,5,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,6,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,7,9.2
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,8,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,9,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,10,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,11,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,12,2.4
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,13,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,14,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,15,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,16,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,17,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,18,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,19,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,20,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,21,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,22,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,23,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,24,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,25,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,26,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,27,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,28,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,29,7.5
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,30,0.0
2025-03,2025,3,381026,อำเภอโนนศิลา,22.9,4,9.2,1781766236csv.csv,31,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,1,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,2,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,3,6.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,4,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,5,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,6,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,7,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,8,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,9,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,10,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,11,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,12,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,13,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,14,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,15,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,16,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,17,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,18,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,19,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,20,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,21,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,22,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,23,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,24,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,25,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,26,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,27,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,28,0.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,29,30.0
2025-03,2025,3,381027,อำเภอพระยืน,36.0,2,30.0,1781766236csv.csv,30,0.0
